@relation data

@attribute pr_all1 numeric
@attribute pr_root numeric
@attribute pr_high numeric
@attribute class {1,0}

@data
6.64326e-06, 3.46158e-06, 1.53403e-06, 0
6.30653e-06, 6.3955e-06, 3.10584e-06, 0
7.99503e-06, 4.73659e-06, 5.43578e-06, 0
7.98421e-06, 7.05815e-06, 3.44249e-06, 0
1.08964e-05, 4.08937e-06, 4.88116e-06, 0
7.56161e-06, 5.44168e-06, 9.6788e-06, 0
9.72704e-06, 1.37505e-05, 0.000251342, 0
7.2322e-06, 4.08463e-06, 1.52743e-06, 0
6.17525e-06, 1.2481e-06, 5.35179e-06, 0
7.67077e-06, 4.10158e-06, 2.51526e-07, 0
7.21582e-06, 2.43107e-06, 7.36313e-06, 0
6.66345e-06, 3.9946e-06, 2.94709e-06, 0
1.31485e-05, 4.99811e-06, 5.46593e-07, 0
6.13198e-06, 0.000127643, 6.13758e-06, 0
1.21654e-05, 3.44576e-06, 7.75321e-06, 0
6.10342e-06, 3.59155e-06, 3.0765e-06, 0
7.12679e-06, 3.54391e-06, 5.25841e-06, 0
7.438e-06, 5.02059e-06, 5.21118e-07, 1
6.881e-06, 8.65137e-06, 4.01567e-06, 0
6.74148e-06, 3.51955e-06, 7.70473e-06, 0
6.65558e-06, 4.02694e-06, 7.72933e-07, 0
6.97453e-06, 2.05688e-06, 3.42254e-07, 0
1.72118e-05, 3.58989e-06, 4.47716e-06, 0
1.77927e-05, 1.2481e-06, 2.51526e-07, 0
6.93839e-06, 4.02694e-06, 3.28083e-06, 0
7.52868e-06, 3.87441e-06, 7.72933e-07, 0
1.3382e-05, 4.74689e-06, 4.08423e-06, 1
7.21582e-06, 1.20528e-05, 2.41579e-06, 0
7.56002e-06, 3.9946e-06, 2.94709e-06, 1
7.438e-06, 3.23432e-06, 2.87442e-06, 0
7.07914e-06, 5.02059e-06, 2.79528e-06, 0
6.73046e-06, 8.29643e-06, 1.72218e-06, 0
0.00232005, 5.12196e-06, 3.54035e-06, 1
6.70028e-06, 3.52467e-06, 7.92611e-06, 0
6.96531e-06, 3.8659e-06, 5.43578e-06, 0
7.2322e-06, 3.9005e-06, 3.72821e-06, 0
6.95777e-06, 4.39065e-06, 2.51526e-07, 0
7.19523e-06, 3.594e-06, 4.29998e-06, 0
7.65603e-06, 4.74689e-06, 2.86882e-06, 1
1.41342e-05, 8.53177e-06, 3.63235e-06, 1
1.55592e-05, 3.58989e-06, 2.44616e-05, 1
6.87327e-06, 4.66634e-06, 4.5084e-06, 0
4.58605e-05, 1.01484e-05, 5.46593e-07, 1
7.48741e-06, 4.2047e-05, 2.08118e-06, 1
7.07273e-06, 6.5478e-06, 0.000159646, 0
7.35235e-06, 8.21156e-06, 1.70555e-06, 0
6.89912e-06, 4.18713e-06, 4.5084e-06, 0
7.34624e-06, 3.58989e-06, 7.21783e-06, 0
6.74348e-06, 5.45093e-06, 1.99593e-06, 0
7.34554e-06, 3.99377e-06, 3.40925e-06, 1
5.99135e-06, 4.08937e-06, 5.46593e-07, 1
7.03696e-06, 5.37016e-06, 2.13563e-06, 0
8.20416e-06, 3.87441e-06, 4.43117e-06, 1
7.21582e-06, 4.14948e-06, 4.08423e-06, 0
7.2322e-06, 1.05073e-05, 3.06387e-06, 0
7.52868e-06, 1.2481e-06, 1.58241e-06, 0
6.74504e-06, 4.92281e-06, 2.51815e-07, 0
7.88156e-06, 5.65793e-06, 3.37329e-06, 0
7.2322e-06, 3.24945e-06, 2.08171e-06, 0
6.30653e-06, 1.2481e-06, 2.51526e-07, 0
6.29943e-06, 3.8659e-06, 5.43578e-06, 0
8.31895e-06, 1.37043e-05, 2.8893e-06, 0
9.04693e-06, 4.10503e-06, 1.54834e-05, 0
7.0293e-06, 5.70568e-06, 3.76784e-06, 0
9.40735e-06, 5.15995e-06, 3.19637e-06, 0
6.88204e-06, 2.05688e-06, 3.42254e-07, 0
7.2322e-06, 9.22265e-06, 1.88825e-06, 0
8.05322e-06, 4.11834e-06, 7.91359e-06, 0
6.87327e-06, 3.58989e-06, 2.51526e-07, 0
6.89912e-06, 4.05225e-06, 7.35953e-06, 0
8.20416e-06, 6.86573e-06, 1.44359e-06, 0
1.08396e-05, 4.14948e-06, 3.20672e-06, 0
6.07082e-06, 9.36305e-06, 1.95286e-06, 0
6.30352e-06, 4.16794e-06, 6.1984e-06, 0
1.77927e-05, 3.85967e-06, 6.69535e-06, 0
7.0735e-06, 9.19289e-06, 4.79796e-06, 0
6.61399e-06, 7.07444e-06, 7.72933e-07, 0
6.20019e-06, 5.71316e-06, 8.28573e-06, 0
6.7729e-06, 3.4886e-06, 2.999e-05, 0
8.51846e-06, 7.50552e-06, 3.05256e-05, 0
6.96578e-06, 4.10549e-06, 4.1614e-06, 0
7.13448e-06, 5.66555e-06, 2.87442e-06, 0
6.89912e-06, 4.10158e-06, 7.36313e-06, 0
1.77927e-05, 0.00151873, 4.35656e-05, 0
7.25119e-06, 4.02694e-06, 0.000542511, 0
6.22786e-06, 3.52504e-06, 7.72933e-07, 0
6.17525e-06, 5.88629e-06, 2.75981e-06, 0
9.45377e-06, 8.50237e-06, 6.82636e-06, 0
6.15979e-06, 1.91019e-06, 6.02366e-06, 0
0.00166422, 3.97021e-06, 2.97524e-07, 1
6.65506e-06, 7.711e-06, 3.56998e-06, 0
1.69598e-05, 2.05688e-06, 3.42254e-07, 0
6.92779e-06, 3.62708e-06, 3.9994e-05, 0
6.66201e-06, 8.78126e-06, 1.20502e-05, 0
8.12928e-06, 3.8659e-06, 1.60358e-06, 0
6.52303e-06, 4.62514e-06, 5.43578e-06, 0
1.61028e-05, 5.67406e-06, 1.0304e-06, 1
6.53559e-06, 1.25749e-05, 6.69535e-06, 0
8.12928e-06, 4.62514e-06, 6.53637e-06, 0
3.75597e-05, 7.70302e-06, 1.0304e-06, 0
7.97956e-06, 6.4907e-05, 1.32384e-05, 0
1.20553e-05, 0.000992456, 9.97651e-07, 1
8.05322e-06, 2.52536e-06, 2.33606e-06, 0
6.02628e-06, 4.3989e-06, 0.00104076, 0
7.19523e-06, 4.74689e-06, 0.00326675, 0
7.48288e-06, 4.65381e-06, 3.28083e-06, 0
8.05322e-06, 4.2294e-06, 2.69473e-06, 0
7.88927e-06, 5.65793e-06, 9.97651e-07, 0
2.93547e-05, 3.75104e-05, 5.02081e-06, 0
6.856e-06, 4.17024e-06, 8.35293e-06, 0
8.05322e-06, 8.93229e-06, 1.85517e-06, 0
6.88861e-06, 4.2294e-06, 9.97651e-07, 0
6.44051e-06, 9.02394e-06, 5.02081e-06, 0
8.23499e-06, 3.32173e-06, 2.999e-05, 0
7.42887e-06, 5.55817e-06, 1.1655e-06, 0
7.27085e-06, 6.43137e-06, 1.36356e-06, 1
9.9257e-06, 2.43107e-06, 5.46593e-07, 0
7.27854e-06, 3.97021e-06, 7.92611e-06, 0
6.84965e-06, 1.26736e-05, 2.50496e-06, 0
7.54446e-06, 4.42821e-06, 4.68182e-06, 0
7.27847e-06, 5.71316e-06, 4.79796e-06, 0
7.80206e-06, 4.29566e-06, 3.34764e-06, 0
7.34324e-06, 7.54574e-06, 7.86218e-06, 0
6.29943e-06, 2.88082e-06, 2.8268e-06, 0
5.93548e-06, 3.9005e-06, 7.40497e-06, 0
6.87559e-06, 4.53906e-06, 2.92306e-06, 0
7.14008e-06, 5.25081e-06, 2.8268e-06, 0
7.2322e-06, 5.50757e-06, 3.09183e-06, 0
3.56356e-05, 7.05883e-06, 1.48596e-06, 1
6.13254e-05, 1.03518e-05, 1.04588e-05, 0
9.45377e-06, 0.000104642, 5.43578e-06, 0
6.2866e-06, 3.8659e-06, 2.97524e-07, 0
1.17784e-05, 4.09022e-06, 6.912e-06, 1
6.97453e-06, 7.58621e-06, 5.98029e-06, 0
7.21582e-06, 3.58989e-06, 4.47716e-06, 0
8.02485e-06, 3.9946e-06, 2.94709e-06, 0
5.37488e-05, 4.20006e-06, 4.38266e-06, 0
8.05322e-06, 3.5737e-06, 2.62829e-06, 0
6.41459e-06, 5.79062e-06, 9.97651e-07, 0
6.84965e-06, 4.79374e-06, 7.32705e-06, 0
7.02711e-06, 5.25055e-06, 2.16676e-06, 0
7.42548e-06, 1.30463e-05, 2.77062e-06, 0
7.25119e-06, 4.93894e-06, 7.87231e-06, 1
1.38074e-05, 5.99186e-06, 1.26801e-06, 0
6.67753e-06, 1.10644e-05, 2.73317e-06, 0
9.9257e-06, 3.7878e-06, 2.75981e-06, 0
7.2322e-06, 3.52504e-06, 8.83628e-06, 0
6.04762e-06, 9.29859e-06, 1.70245e-06, 0
6.14906e-06, 1.2481e-06, 2.51526e-07, 0
6.57261e-06, 4.11944e-06, 5.93941e-06, 0
7.75274e-06, 5.70568e-06, 3.76784e-06, 1
6.55451e-06, 5.45093e-06, 2.87442e-06, 0
9.45377e-06, 3.93404e-06, 3.40925e-06, 0
8.32604e-06, 1.91019e-06, 4.04042e-06, 0
8.31895e-06, 3.23432e-06, 2.97524e-07, 0
6.5434e-06, 5.44168e-06, 1.17635e-06, 0
8.20416e-06, 4.01251e-06, 6.15312e-06, 0
5.93548e-06, 3.52504e-06, 2.75981e-06, 0
7.72144e-06, 3.24945e-06, 3.27293e-06, 0
7.20817e-06, 1.91019e-06, 2.97524e-07, 0
6.75914e-06, 4.2294e-06, 9.97651e-07, 0
7.56941e-06, 4.5853e-06, 3.87831e-06, 0
6.03993e-06, 5.84684e-06, 1.16023e-06, 1
6.57261e-06, 7.05883e-06, 1.48596e-06, 0
7.16044e-06, 8.53141e-06, 1.83394e-06, 0
6.6254e-06, 2.62038e-06, 5.0334e-07, 0
7.42887e-06, 8.38289e-06, 1.72159e-06, 0
7.75215e-06, 7.52078e-06, 1.58176e-06, 0
7.80206e-06, 4.79374e-06, 3.73957e-06, 0
7.97956e-06, 2.88082e-06, 2.8268e-06, 0
7.10456e-06, 4.09022e-06, 1.0304e-06, 0
6.07613e-06, 2.52536e-06, 6.912e-06, 0
6.07974e-06, 9.3983e-06, 2.33606e-06, 0
7.27854e-06, 5.4495e-06, 1.90723e-06, 0
7.88156e-06, 4.39065e-06, 4.01567e-06, 0
5.63233e-06, 4.53906e-06, 2.92306e-06, 0
6.96531e-06, 5.37016e-06, 2.94709e-06, 0
3.37495e-05, 4.10843e-06, 3.06387e-06, 1
6.66345e-06, 4.99811e-06, 1.98874e-05, 0
7.65652e-06, 1.06731e-05, 6.13758e-06, 0
1.28784e-05, 2.05688e-06, 3.19637e-06, 0
6.97453e-06, 3.76661e-06, 8.90732e-07, 0
7.45446e-06, 3.58989e-06, 4.47716e-06, 0
1.17225e-05, 3.68221e-06, 2.60662e-06, 1
7.12679e-06, 9.4335e-06, 6.91482e-06, 0
1.20619e-05, 3.54391e-06, 5.25841e-06, 0
7.16044e-06, 7.78683e-06, 1.27112e-05, 0
2.14965e-05, 8.38289e-06, 3.37329e-06, 1
6.74148e-06, 7.05815e-06, 1.4916e-06, 0
7.41622e-06, 4.02694e-06, 7.72933e-07, 0
9.03305e-06, 5.23425e-06, 4.07522e-06, 0
6.89912e-06, 4.11834e-06, 1.11293e-06, 0
6.65558e-06, 3.89608e-06, 4.59644e-06, 0
7.11341e-06, 5.74875e-06, 3.34764e-06, 1
7.52868e-06, 4.29566e-06, 7.91359e-06, 0
7.55222e-06, 3.96174e-06, 4.43117e-06, 0
5.96641e-06, 3.96174e-06, 4.43117e-06, 0
1.15533e-05, 1.37228e-06, 8.356e-06, 0
6.39831e-06, 4.68889e-06, 1.47521e-05, 0
6.58259e-06, 1.37228e-06, 1.78228e-06, 0
6.10021e-06, 7.19553e-06, 9.44324e-06, 0
7.49177e-06, 5.1836e-06, 7.609e-06, 1
6.49512e-06, 4.05562e-06, 2.62829e-06, 0
7.34554e-06, 4.10549e-06, 2.51239e-06, 0
7.49177e-06, 2.88082e-06, 6.50155e-06, 0
1.21654e-05, 3.85956e-06, 5.71973e-06, 0
7.52868e-06, 3.32173e-06, 2.999e-05, 0
6.17525e-06, 2.65465e-06, 5.21118e-07, 0
2.34177e-05, 1.37228e-06, 2.51815e-07, 1
6.84326e-06, 2.73294e-05, 2.75981e-06, 0
7.438e-06, 9.94721e-06, 1.9941e-06, 1
7.75215e-06, 3.24945e-06, 3.27293e-06, 0
6.5434e-06, 3.594e-06, 4.29998e-06, 0
9.72704e-06, 3.9005e-06, 7.40497e-06, 0
6.10342e-06, 5.31913e-06, 5.96351e-06, 0
6.82523e-06, 4.61458e-06, 8.30317e-06, 0
7.98421e-06, 5.5766e-06, 3.25593e-06, 0
1.04197e-05, 4.08937e-06, 3.6538e-06, 1
1.23459e-05, 3.23432e-06, 2.87442e-06, 1
7.91187e-06, 7.33861e-06, 1.20516e-05, 0
7.90907e-06, 9.13386e-06, 6.05112e-06, 0
6.26722e-06, 3.87843e-06, 4.93017e-06, 1
6.21765e-06, 6.18842e-05, 1.25405e-05, 0
7.2322e-06, 3.74706e-06, 6.3371e-06, 0
6.74348e-06, 6.86573e-06, 1.44359e-06, 0
6.15062e-06, 3.57782e-06, 4.1614e-06, 0
7.26486e-06, 3.93134e-06, 7.88808e-06, 0
7.88156e-06, 6.0013e-06, 1.28572e-06, 0
7.80206e-06, 3.24945e-06, 3.27293e-06, 0
6.87559e-06, 2.88082e-06, 2.8268e-06, 0
7.65603e-06, 4.758e-06, 9.03008e-06, 1
6.26722e-06, 3.67521e-06, 5.01689e-06, 0
9.45377e-06, 3.93134e-06, 4.93017e-06, 0
6.15062e-06, 3.87843e-06, 7.88808e-06, 0
6.74348e-06, 3.5737e-06, 5.46593e-07, 1
7.29553e-06, 3.57782e-06, 4.1614e-06, 0
7.438e-06, 5.02059e-06, 2.79528e-06, 0
1.44504e-05, 1.20816e-05, 2.54829e-06, 0
3.8837e-05, 3.82605e-05, 7.87231e-06, 0
8.02485e-06, 4.85063e-06, 2.16676e-06, 0
1.27837e-05, 1.00006e-05, 7.74388e-06, 1
1.86111e-05, 2.01804e-05, 2.97524e-07, 0
9.45377e-06, 1.91019e-06, 8.40407e-06, 0
7.65603e-06, 3.70507e-06, 3.63235e-06, 1
7.80206e-06, 2.88082e-06, 2.8268e-06, 1
7.01546e-06, 7.67381e-06, 1.6015e-06, 0
1.12219e-05, 7.98359e-06, 9.95098e-06, 1
6.91053e-06, 6.43137e-06, 1.36356e-06, 0
7.65603e-06, 3.70507e-06, 3.63235e-06, 0
6.84293e-06, 6.11443e-06, 3.38768e-06, 0
7.79972e-06, 6.14164e-06, 1.53403e-06, 0
7.42887e-06, 4.05558e-06, 5.96351e-06, 0
1.28595e-05, 2.62038e-06, 5.0334e-07, 0
8.05322e-06, 6.0013e-06, 3.20672e-06, 0
6.44051e-06, 3.32173e-06, 2.999e-05, 0
6.02754e-06, 3.85956e-06, 5.71973e-06, 0
9.04693e-06, 5.01724e-06, 8.90732e-07, 0
6.97453e-06, 4.10503e-06, 4.47716e-06, 0
8.12928e-06, 4.62514e-06, 1.0304e-06, 0
1.16073e-05, 7.6946e-06, 7.301e-06, 1
6.53712e-06, 5.54599e-06, 5.69252e-06, 0
7.20054e-06, 4.53906e-06, 2.92306e-06, 0
6.16722e-06, 5.01724e-06, 3.6538e-06, 0
8.38779e-06, 4.08937e-06, 7.19276e-06, 0
6.42986e-06, 6.21262e-06, 1.50118e-06, 1
7.80206e-06, 4.10888e-06, 5.89844e-06, 0
1.15691e-05, 7.85572e-06, 9.24598e-06, 0
7.97956e-06, 2.52536e-06, 2.33606e-06, 0
6.88861e-06, 5.4495e-06, 1.02504e-05, 0
6.52303e-06, 4.99811e-06, 6.69535e-06, 0
7.41181e-06, 5.67406e-06, 1.31007e-06, 0
6.82523e-06, 6.14961e-06, 1.87996e-06, 0
7.56161e-06, 7.711e-06, 3.56998e-06, 0
7.13448e-06, 9.02394e-06, 3.2777e-06, 0
7.48217e-06, 3.57782e-06, 3.19637e-06, 0
9.11515e-06, 5.54267e-06, 1.16023e-06, 0
1.4271e-05, 4.01427e-06, 5.08298e-06, 0
8.38779e-06, 1.16526e-05, 1.70299e-06, 0
7.1204e-06, 5.45093e-06, 3.40925e-06, 0
7.75274e-06, 2.65465e-06, 6.02366e-06, 0
9.45377e-06, 1.91019e-06, 5.21118e-07, 0
9.40735e-06, 2.05688e-06, 3.42254e-07, 0
1.73366e-05, 1.53187e-05, 1.91876e-05, 1
7.61655e-06, 6.95333e-06, 1.47389e-06, 0
2.56206e-05, 2.01921e-05, 5.08853e-05, 1
7.56002e-06, 3.8659e-06, 5.43578e-06, 1
6.20019e-06, 3.4886e-06, 3.05256e-05, 0
7.34324e-06, 3.23432e-06, 2.87442e-06, 1
6.07974e-06, 5.25081e-06, 2.9158e-06, 0
6.30653e-06, 3.76661e-06, 7.62116e-06, 0
7.56941e-06, 7.05883e-06, 1.48596e-06, 0
6.6581e-06, 4.7346e-06, 3.64026e-06, 0
6.95388e-06, 4.3387e-06, 6.04934e-06, 0
1.6559e-05, 3.32173e-06, 3.53843e-06, 0
7.20817e-06, 5.65708e-06, 2.69473e-06, 0
7.48288e-06, 4.65381e-06, 4.47716e-06, 0
6.97453e-06, 3.58989e-06, 5.28225e-05, 0
6.31138e-06, 4.18713e-06, 5.47224e-06, 0
8.05322e-06, 4.2294e-06, 9.97651e-07, 0
0.000960393, 0.00118841, 1.87996e-06, 1
7.72144e-06, 5.22037e-06, 1.71171e-06, 1
6.59437e-06, 4.71955e-06, 3.1796e-06, 0
6.60366e-06, 3.8659e-06, 4.01189e-06, 0
7.99503e-06, 7.05815e-06, 1.4916e-06, 0
6.84326e-06, 4.02369e-06, 7.62116e-06, 0
6.30653e-06, 6.95333e-06, 1.23803e-05, 0
7.61655e-06, 6.95333e-06, 1.47389e-06, 0
7.97956e-06, 2.52536e-06, 1.47389e-06, 0
6.10021e-06, 4.62514e-06, 1.0304e-06, 0
7.61655e-06, 4.05562e-06, 2.51526e-07, 0
6.41459e-06, 6.95333e-06, 7.609e-06, 0
5.92749e-06, 4.20006e-06, 1.47389e-06, 0
9.11559e-05, 8.41375e-05, 3.20672e-06, 0
6.44051e-06, 3.99377e-06, 1.31007e-06, 1
7.41181e-06, 3.96174e-06, 2.999e-05, 0
7.20817e-06, 5.65708e-06, 4.16732e-05, 0
7.65603e-06, 3.70507e-06, 3.53843e-06, 1
8.05322e-06, 4.2294e-06, 3.63235e-06, 0
7.54446e-06, 1.09545e-05, 8.35293e-06, 0
7.12326e-06, 8.53141e-06, 7.72933e-07, 0
7.19096e-06, 7.13809e-06, 1.42059e-05, 0
7.80206e-06, 2.88082e-06, 3.04213e-06, 0
8.05322e-06, 4.2294e-06, 2.8268e-06, 0
6.21765e-06, 5.12196e-06, 7.21783e-06, 0
6.01561e-06, 3.74706e-06, 1.45472e-06, 0
5.04641e-05, 3.54391e-06, 8.0586e-06, 1
8.38779e-06, 3.57357e-05, 5.25841e-06, 0
9.72704e-06, 3.98505e-06, 6.13167e-06, 0
6.57261e-06, 2.43107e-06, 5.46593e-07, 0
6.82523e-06, 4.90087e-06, 7.63754e-06, 0
8.12928e-06, 5.5766e-06, 1.11293e-06, 0
7.80206e-06, 3.23432e-06, 1.0304e-06, 0
7.65294e-06, 6.94503e-06, 1.44969e-06, 0
7.26799e-06, 4.05558e-06, 3.71926e-06, 0
8.7218e-06, 6.73813e-06, 3.09615e-06, 0
9.72704e-06, 6.79974e-06, 2.20451e-06, 0
5.77028e-06, 2.43107e-06, 5.46593e-07, 0
1.07406e-05, 5.55697e-06, 8.70437e-06, 1
6.02555e-06, 4.16794e-06, 1.48628e-05, 0
7.77678e-06, 7.45745e-06, 1.11503e-05, 0
6.54228e-05, 7.33042e-06, 2.86882e-06, 1
6.94776e-06, 5.61253e-05, 7.59276e-05, 0
6.07974e-06, 4.97914e-06, 3.90694e-06, 0
7.26486e-06, 3.79776e-06, 3.90008e-05, 0
7.0293e-06, 4.02369e-06, 4.01189e-06, 0
7.2322e-06, 1.2481e-06, 2.51526e-07, 0
6.23839e-06, 4.01251e-06, 6.15312e-06, 0
6.07974e-06, 3.79776e-06, 3.90008e-05, 0
6.94776e-06, 2.69252e-05, 9.00073e-06, 0
5.72167e-06, 5.93343e-06, 4.20656e-06, 0
6.48642e-06, 5.02351e-06, 3.28083e-06, 0
7.19523e-06, 4.74689e-06, 5.49675e-06, 0
7.67077e-06, 6.74985e-06, 1.45552e-06, 0
7.26119e-06, 6.85287e-06, 1.45472e-06, 0
6.54648e-06, 2.20118e-05, 4.06289e-05, 0
1.34278e-05, 6.83104e-06, 9.29353e-06, 0
7.61655e-06, 2.43107e-06, 1.47389e-06, 0
2.21926e-05, 6.95333e-06, 6.13167e-06, 1
6.1085e-06, 5.37016e-06, 1.36119e-05, 0
7.42887e-06, 6.43137e-06, 1.36356e-06, 0
7.03696e-06, 4.32718e-06, 3.06387e-06, 0
5.75436e-06, 5.217e-06, 4.01189e-06, 1
6.84326e-06, 4.02369e-06, 8.83628e-06, 0
7.61655e-06, 6.95333e-06, 1.67087e-05, 0
1.69598e-05, 3.96707e-06, 1.47389e-06, 0
7.97956e-06, 2.52536e-06, 6.39777e-07, 0
7.80206e-06, 7.70302e-06, 2.8268e-06, 0
8.19385e-06, 3.52467e-06, 2.11429e-06, 0
6.84965e-06, 4.79374e-06, 3.73957e-06, 0
6.93839e-06, 3.87441e-06, 4.08423e-06, 0
6.93902e-06, 3.51955e-06, 3.27456e-06, 0
8.69051e-06, 6.17345e-06, 3.15995e-06, 0
6.7396e-06, 5.12196e-06, 1.05569e-06, 0
6.59437e-06, 4.71955e-06, 2.01812e-06, 0
8.69051e-06, 5.12196e-06, 2.0017e-06, 0
7.52868e-06, 1.37228e-06, 2.95929e-06, 0
1.77927e-05, 4.02694e-06, 1.52078e-05, 0
7.07914e-06, 8.29643e-06, 7.32705e-06, 0
7.10722e-06, 2.65465e-06, 5.21118e-07, 0
6.6254e-06, 5.55798e-06, 7.21783e-06, 0
7.88156e-06, 5.37016e-06, 3.06387e-06, 0
7.34554e-06, 3.24945e-06, 2.95929e-06, 0
1.21654e-05, 3.62629e-06, 3.27293e-06, 0
6.2866e-06, 8.77555e-06, 1.79543e-06, 0
6.64278e-06, 4.09022e-06, 6.912e-06, 0
7.80206e-06, 4.05558e-06, 3.71926e-06, 0
8.31895e-06, 5.44168e-06, 1.17635e-06, 0
6.5434e-06, 2.65465e-06, 4.29998e-06, 0
7.27085e-06, 3.594e-06, 3.0765e-06, 0
6.4014e-06, 5.74875e-06, 4.59644e-06, 1
7.56941e-06, 4.06831e-06, 4.34172e-06, 0
6.97453e-06, 5.5766e-06, 3.25593e-06, 1
7.34554e-06, 3.46158e-06, 3.10584e-06, 0
6.881e-06, 3.58989e-06, 1.80312e-06, 0
4.30189e-05, 5.10565e-06, 5.82726e-06, 1
7.02711e-06, 5.25055e-06, 6.74156e-06, 0
6.49512e-06, 5.55798e-06, 5.46593e-07, 0
1.21654e-05, 2.65465e-06, 5.21118e-07, 0
6.15979e-06, 3.97021e-06, 7.92611e-06, 0
6.53712e-06, 5.54599e-06, 5.69252e-06, 0
7.40007e-06, 5.31523e-06, 3.11243e-06, 0
6.08553e-06, 6.46306e-06, 6.60351e-06, 0
9.03305e-06, 3.67521e-06, 1.11293e-06, 0
2.98528e-05, 5.28318e-06, 5.01689e-06, 1
7.80206e-06, 2.43107e-06, 8.47969e-06, 0
1.25932e-05, 1.66197e-05, 7.88808e-06, 0
6.66345e-06, 5.96863e-06, 4.29998e-06, 0
7.1204e-06, 7.41931e-06, 4.79796e-06, 0
7.34624e-06, 3.62629e-06, 2.69473e-06, 0
6.89973e-06, 8.66914e-06, 3.90008e-05, 0
6.99384e-06, 8.19555e-06, 1.78228e-06, 0
6.26722e-06, 3.93134e-06, 3.41079e-06, 0
8.05322e-06, 4.2294e-06, 1.99593e-06, 0
7.40007e-06, 5.31523e-06, 4.93017e-06, 1
7.77678e-06, 7.33042e-06, 5.71452e-06, 0
6.20019e-06, 3.96174e-06, 1.36356e-06, 0
1.1447e-05, 3.4886e-06, 3.05256e-05, 0
7.80206e-06, 9.55729e-06, 4.43117e-06, 0
6.31811e-06, 4.32718e-06, 2.8268e-06, 0
6.48642e-06, 5.02351e-06, 7.2265e-06, 0
8.4474e-06, 9.32166e-06, 1.58241e-06, 0
6.70778e-05, 0.000113175, 1.89495e-06, 0
7.2322e-06, 1.2481e-06, 2.35624e-05, 0
7.20054e-06, 4.53906e-06, 2.51526e-07, 0
6.20019e-06, 3.4886e-06, 4.34172e-06, 1
6.84293e-06, 6.11443e-06, 2.92306e-06, 0
3.63544e-05, 8.72375e-06, 1.23289e-05, 1
6.26722e-06, 3.93134e-06, 2.51526e-07, 0
9.72704e-06, 2.43107e-06, 4.93017e-06, 0
8.05322e-06, 4.2294e-06, 5.46593e-07, 0
6.01849e-06, 4.30778e-06, 9.97651e-07, 0
7.21703e-06, 3.96174e-06, 1.71755e-06, 0
7.55222e-06, 3.24945e-06, 4.43117e-06, 0
7.65294e-06, 4.92281e-06, 3.71926e-06, 0
8.38779e-06, 3.93404e-06, 2.33606e-06, 0
6.55451e-06, 9.49368e-06, 1.50118e-06, 0
6.43767e-06, 1.37228e-06, 2.94709e-06, 0
1.24769e-05, 1.22125e-05, 4.04042e-06, 0
1.15691e-05, 7.85572e-06, 1.36356e-06, 1
6.60366e-06, 7.02747e-06, 6.96019e-06, 0
6.6946e-06, 8.99074e-06, 1.76418e-06, 0
5.88008e-06, 4.39302e-06, 3.41931e-06, 0
7.97956e-06, 6.30575e-06, 3.42254e-07, 0
6.42986e-06, 4.10888e-06, 4.79796e-06, 0
7.21582e-06, 9.94721e-06, 1.9941e-06, 0
7.75274e-06, 5.45093e-06, 1.83394e-06, 1
6.13238e-06, 1.09567e-05, 8.47256e-06, 0
1.29826e-05, 1.90469e-05, 5.82811e-06, 1
6.84293e-06, 1.41433e-05, 2.88241e-06, 0
2.35751e-05, 8.11851e-05, 5.55804e-05, 1
5.72167e-06, 5.93343e-06, 9.00073e-06, 0
6.1085e-06, 3.7878e-06, 3.38768e-06, 0
7.41298e-06, 8.10403e-06, 1.9941e-06, 0
1.42929e-05, 6.11443e-06, 3.18839e-06, 0
7.2322e-06, 5.74875e-06, 4.59644e-06, 0
8.32604e-06, 4.97914e-06, 3.54035e-06, 0
1.28416e-05, 4.7985e-06, 1.1269e-06, 0
6.65558e-06, 7.09874e-06, 5.3881e-06, 0
7.72144e-06, 5.22037e-06, 1.16023e-06, 0
7.51917e-06, 3.95993e-06, 2.64041e-06, 0
6.84965e-06, 4.79374e-06, 3.02101e-06, 0
7.80206e-06, 5.84684e-06, 2.33606e-06, 1
8.05322e-06, 4.2294e-06, 9.97651e-07, 0
7.27972e-06, 4.58906e-06, 2.96428e-06, 0
7.97956e-06, 2.52536e-06, 3.6538e-06, 0
7.90907e-06, 4.92281e-06, 2.33606e-06, 0
7.27085e-06, 8.32793e-06, 1.74073e-06, 1
7.10722e-06, 3.62629e-06, 2.95929e-06, 1
9.45377e-06, 1.91019e-06, 2.97524e-07, 0
1.3131e-05, 2.52536e-06, 2.33606e-06, 0
8.31895e-06, 5.44168e-06, 1.17635e-06, 0
5.97868e-06, 4.66634e-06, 2.8268e-06, 0
6.36259e-06, 2.88082e-06, 7.70473e-06, 0
6.20537e-06, 4.55251e-06, 3.76784e-06, 0
7.27847e-06, 4.08463e-06, 5.35179e-06, 0
7.0293e-06, 8.77555e-06, 1.79543e-06, 0
6.97453e-06, 3.23432e-06, 2.87442e-06, 0
7.05969e-06, 3.58989e-06, 4.47716e-06, 0
6.84028e-06, 5.33022e-06, 2.91985e-06, 0
6.94776e-06, 5.21254e-06, 6.87021e-06, 0
8.12928e-06, 4.10158e-06, 7.36313e-06, 0
6.35601e-06, 7.09401e-06, 1.48838e-06, 0
