@relation data

@attribute pr_all1 numeric
@attribute pr_root numeric
@attribute pr_high numeric
@attribute common numeric
@attribute adamic numeric
@attribute jaccards numeric
@attribute class {1,0}

@data
1.16565e-05, 1.37228e-06, 4.88116e-06, 1, 0.148022225891, 0.00280112044818, 1
7.52575e-06, 3.594e-06, 8.32114e-06, 2, 0.125548011647, 0.00280112044818, 1
6.75615e-06, 3.01443e-06, 4.29998e-06, 1, 0.275998140406, 0.00560224089636, 0
6.15979e-06, 1.13898e-05, 4.5084e-06, 1, 0.133799120248, 0.00280112044818, 0
7.19523e-06, 3.54391e-06, 6.15265e-06, 1, 0.1697692239, 0.00280112044818, 0
6.23839e-06, 3.85967e-06, 1.48838e-06, 1, 0.143551383204, 0.00280112044818, 1
7.01177e-06, 1.71933e-05, 6.15312e-06, 1, 0.136937173269, 0.00280112044818, 0
6.01849e-06, 9.60527e-06, 2.999e-05, 1, 0.565145311405, 0.0112044817927, 0
2.27124e-05, 1.42351e-05, 2.01812e-06, 1, 0.169987025428, 0.00280112044818, 1
5.93548e-06, 3.82513e-06, 7.72933e-07, 3, 0.373136222793, 0.00840336134454, 0
7.98421e-06, 3.594e-06, 1.09153e-05, 2, 0.279505570854, 0.00560224089636, 0
1.69658e-05, 7.82593e-06, 4.16732e-05, 1, 0.134682510463, 0.00280112044818, 1
7.54446e-06, 1.01749e-05, 3.6538e-06, 1, 0.145938477877, 0.00280112044818, 0
6.6581e-06, 3.96174e-06, 4.29998e-06, 1, 0.136766448196, 0.00280112044818, 1
6.96578e-06, 4.74689e-06, 3.19637e-06, 1, 0.150005399712, 0.00280112044818, 0
7.42548e-06, 7.09401e-06, 3.64026e-06, 1, 0.141801950606, 0.00280112044818, 0
7.0293e-06, 5.99186e-06, 3.27293e-06, 1, 0.138153516428, 0.00280112044818, 0
7.19523e-06, 2.43107e-06, 1.26801e-06, 1, 0.143551383204, 0.00280112044818, 0
3.06338e-05, 4.62514e-06, 5.46593e-07, 1, 0.132109446402, 0.00280112044818, 0
6.10021e-06, 3.20088e-05, 7.07911e-06, 1, 0.142185090366, 0.00280112044818, 0
7.10456e-06, 2.62038e-06, 7.609e-06, 1, 0.138879067553, 0.00280112044818, 0
7.45446e-06, 4.08937e-06, 3.28083e-06, 1, 0.1658254364, 0.00280112044818, 0
7.29553e-06, 8.95444e-06, 3.6538e-06, 1, 0.14656210955, 0.00280112044818, 0
5.3248e-05, 2.05688e-06, 2.97524e-07, 12, 1.70223396748, 0.00280112044818, 0
8.38779e-06, 3.01443e-06, 1.58241e-06, 1, 0.153339874699, 0.00280112044818, 0
9.45377e-06, 4.02694e-06, 4.5084e-06, 1, 0.133799120248, 0.00280112044818, 0
7.65603e-06, 6.21262e-06, 7.72933e-07, 3, 0.373136222793, 0.00840336134454, 1
7.34554e-06, 4.90087e-06, 3.63235e-06, 1, 0.143979761105, 0.00280112044818, 0
7.65603e-06, 3.46158e-06, 3.42254e-07, 1, 0.129389061121, 0.00280112044818, 1
9.11515e-06, 5.34751e-05, 7.63754e-06, 1, 0.152157115476, 0.00280112044818, 0
7.27972e-06, 3.70507e-06, 3.10584e-06, 1, 0.137532882822, 0.00280112044818, 0
6.20019e-06, 4.58906e-06, 1.16023e-06, 1, 0.155966189012, 0.00280112044818, 0
6.96578e-06, 1.14686e-05, 2.96428e-06, 1, 0.155431024133, 0.00280112044818, 0
8.02485e-06, 3.4886e-06, 7.90042e-06, 1, 0.206179292285, 0.00280112044818, 0
6.36259e-06, 4.6989e-06, 3.05256e-05, 1, 0.125577815144, 0.00280112044818, 0
1.08396e-05, 3.51955e-06, 2.79528e-06, 1, 0.145278681364, 0.00280112044818, 0
9.40735e-06, 8.17959e-06, 5.21118e-07, 2, 0.247588211146, 0.00560224089636, 0
2.57615e-05, 3.4886e-06, 7.01727e-06, 2, 0.31563520436, 0.00560224089636, 1
6.20019e-06, 1.03364e-05, 3.10222e-06, 1, 0.15864693436, 0.00280112044818, 0
8.51846e-06, 2.21732e-05, 3.05256e-05, 1, 0.732107146841, 0.0140056022409, 0
6.17525e-06, 2.52536e-06, 2.31298e-05, 1, 0.156970148921, 0.00280112044818, 0
8.19385e-06, 5.37016e-06, 3.10584e-06, 1, 0.137532882822, 0.00280112044818, 0
9.40735e-06, 2.65465e-06, 6.15312e-06, 1, 0.136937173269, 0.00280112044818, 0
7.34554e-06, 3.52467e-06, 1.17635e-06, 1, 0.149773382337, 0.00280112044818, 0
7.90907e-06, 4.05562e-06, 8.20568e-06, 1, 0.164435702674, 0.00280112044818, 0
7.52868e-06, 6.74985e-06, 1.87096e-06, 1, 0.155643234154, 0.00280112044818, 0
6.26722e-06, 4.74689e-06, 3.28083e-06, 1, 0.131939154941, 0.00280112044818, 0
7.90907e-06, 4.85063e-06, 1.19914e-06, 1, 0.139235335281, 0.00280112044818, 0
6.29943e-06, 2.88082e-06, 1.19914e-06, 1, 0.137075193667, 0.00280112044818, 0
7.19523e-06, 3.9005e-06, 2.8268e-06, 1, 0.139235335281, 0.00280112044818, 0
6.92779e-06, 3.93134e-06, 7.40497e-06, 1, 0.125548011647, 0.00280112044818, 0
6.79273e-06, 9.94721e-06, 2.51815e-07, 1, 0.133471434714, 0.00280112044818, 0
8.12928e-06, 1.37228e-06, 6.74156e-06, 1, 0.158398126613, 0.00280112044818, 0
7.53191e-06, 1.37228e-06, 1.0304e-06, 1, 0.155117223232, 0.00280112044818, 0
8.38779e-06, 1.04439e-05, 2.51815e-07, 1, 0.145938477877, 0.00280112044818, 0
7.41622e-06, 3.4886e-06, 3.05256e-05, 1, 0.133799120248, 0.00280112044818, 1
5.77616e-06, 4.10549e-06, 4.07522e-06, 1, 0.149243850657, 0.00280112044818, 0
6.17525e-06, 6.21262e-06, 8.28573e-06, 1, 0.140838743549, 0.00280112044818, 1
1.24217e-05, 9.63344e-06, 1.02228e-05, 2, 0.320680349699, 0.00560224089636, 1
6.15979e-06, 3.97021e-06, 1.47521e-05, 1, 0.135282902211, 0.00280112044818, 0
1.78053e-05, 4.10158e-06, 7.46429e-06, 2, 0.296008783951, 0.00560224089636, 0
6.74148e-06, 2.23864e-05, 5.90638e-06, 2, 0.283538029072, 0.00560224089636, 0
6.98455e-06, 3.51955e-06, 6.3371e-06, 1, 0.139315656978, 0.00280112044818, 0
7.97956e-06, 8.70293e-06, 5.99553e-05, 1, 0.138918240837, 0.00280112044818, 0
5.93805e-06, 9.35774e-06, 1.9128e-06, 2, 0.292619765993, 0.00560224089636, 0
9.40735e-06, 4.17024e-06, 8.35293e-06, 1, 0.126267666609, 0.00280112044818, 0
6.70506e-06, 2.05688e-06, 7.92611e-06, 1, 0.172294344265, 0.00280112044818, 0
6.31811e-06, 3.52504e-06, 3.42254e-07, 1, 0.129389061121, 0.00280112044818, 0
6.89955e-06, 4.32718e-06, 1.86184e-06, 1, 0.168506932757, 0.00280112044818, 0
6.89912e-06, 1.24131e-05, 1.1655e-06, 1, 0.146123110929, 0.00280112044818, 0
1.87322e-05, 3.70507e-06, 3.18629e-06, 1, 0.154605859899, 0.00280112044818, 1
6.57261e-06, 1.68908e-05, 1.26732e-05, 2, 0.278793130383, 0.00560224089636, 0
7.45446e-06, 3.76661e-06, 6.74156e-06, 1, 0.155117223232, 0.00280112044818, 0
6.88204e-06, 5.70568e-06, 7.62116e-06, 1, 0.135877432287, 0.00280112044818, 0
7.75274e-06, 4.93632e-06, 2.60662e-06, 1, 0.149393489202, 0.00280112044818, 1
7.52868e-06, 5.25081e-06, 3.40925e-06, 1, 0.159026325555, 0.00280112044818, 0
1.10532e-05, 4.18713e-06, 1.23809e-05, 4, 0.608050321778, 0.0112044817927, 0
1.01285e-05, 1.37228e-06, 5.47224e-06, 1, 0.136364635021, 0.00280112044818, 0
7.05969e-06, 6.91189e-06, 1.28995e-05, 2, 0.29310241318, 0.00560224089636, 0
6.73046e-06, 2.62038e-06, 5.47224e-06, 2, 0.148022225891, 0.00280112044818, 0
1.21654e-05, 5.12196e-06, 5.0334e-07, 1, 0.154206833345, 0.00280112044818, 0
1.25184e-05, 2.65465e-06, 4.93017e-06, 1, 0.137075193667, 0.00280112044818, 1
7.67077e-06, 6.85287e-06, 7.70875e-06, 1, 0.162514645153, 0.00280112044818, 0
9.72704e-06, 9.19289e-06, 1.45472e-06, 1, 0.135592764015, 0.00280112044818, 0
5.93548e-06, 3.79776e-06, 2.8268e-06, 1, 0.131939154941, 0.00280112044818, 0
6.84293e-06, 3.51955e-06, 4.16732e-05, 1, 0.134682510463, 0.00280112044818, 0
7.071e-06, 7.11153e-06, 3.28083e-06, 1, 0.14656210955, 0.00280112044818, 0
7.34554e-06, 3.46158e-06, 1.71171e-06, 1, 0.168303632039, 0.00280112044818, 0
7.10722e-06, 3.62629e-06, 3.10584e-06, 1, 0.165646488528, 0.00280112044818, 0
7.54446e-06, 5.71316e-06, 3.23777e-06, 1, 0.137532882822, 0.00280112044818, 0
7.2322e-06, 1.2481e-06, 4.79796e-06, 1, 0.160211555769, 0.00280112044818, 0
1.65022e-05, 1.29796e-05, 0.0001299, 8, 1.09464920593, 0.0224089635854, 1
1.11581e-05, 8.80291e-06, 4.20029e-05, 3, 0.438413997565, 0.00840336134454, 1
6.96578e-06, 6.43137e-06, 3.27456e-06, 1, 0.145456010998, 0.00280112044818, 0
6.26558e-06, 4.61458e-06, 7.2265e-06, 1, 0.145456010998, 0.00280112044818, 0
7.48217e-06, 8.0067e-06, 8.30317e-06, 1, 0.147543714595, 0.00280112044818, 0
7.42887e-06, 4.6989e-06, 4.79796e-06, 1, 0.160211555769, 0.00280112044818, 0
6.29943e-06, 3.9005e-06, 1.36356e-06, 1, 0.145045194492, 0.00280112044818, 0
8.31895e-06, 5.44168e-06, 1.30549e-05, 2, 0.287208248522, 0.00560224089636, 0
7.41181e-06, 4.88518e-06, 1.1269e-06, 1, 0.140838743549, 0.00280112044818, 0
6.66345e-06, 4.99811e-06, 1.17635e-06, 1, 0.149773382337, 0.00280112044818, 0
7.97956e-06, 2.52536e-06, 7.32705e-06, 1, 0.162061841633, 0.00280112044818, 0
6.93902e-06, 6.17345e-06, 4.76883e-06, 1, 0.139235335281, 0.00280112044818, 0
2.89764e-05, 4.3387e-06, 3.15995e-06, 1, 0.14070589272, 0.00280112044818, 0
6.95388e-06, 3.97021e-06, 2.98092e-05, 6, 0.158772564449, 0.00280112044818, 1
8.19385e-06, 9.15415e-06, 3.05256e-05, 1, 0.125577815144, 0.00280112044818, 1
6.63413e-06, 8.42113e-06, 7.92611e-06, 1, 0.149318506904, 0.00280112044818, 0
6.20019e-06, 2.70514e-05, 4.47716e-06, 1, 0.129899347875, 0.00280112044818, 0
7.97956e-06, 3.4886e-06, 3.19637e-06, 1, 0.150005399712, 0.00280112044818, 0
7.80206e-06, 4.70581e-06, 1.75627e-06, 1, 0.151382071392, 0.00280112044818, 1
6.23839e-06, 4.01251e-06, 1.48838e-06, 1, 0.143551383204, 0.00280112044818, 1
7.90907e-06, 4.92281e-06, 4.29998e-06, 1, 0.136766448196, 0.00280112044818, 0
6.26558e-06, 2.88082e-06, 6.15312e-06, 1, 0.131939154941, 0.00280112044818, 0
6.87559e-06, 4.61458e-06, 1.19914e-06, 1, 0.136937173269, 0.00280112044818, 0
9.11515e-06, 5.84684e-06, 2.11429e-06, 1, 0.143082775873, 0.00280112044818, 0
6.23839e-06, 4.01251e-06, 8.23571e-06, 1, 0.151636658898, 0.00280112044818, 0
1.33585e-05, 1.30595e-05, 1.16023e-06, 1, 0.155966189012, 0.00280112044818, 0
6.95777e-06, 1.02064e-05, 6.15312e-06, 1, 0.136937173269, 0.00280112044818, 0
7.56002e-06, 3.23432e-06, 2.77732e-06, 2, 0.297890600928, 0.00560224089636, 0
1.37842e-05, 1.32722e-05, 2.87442e-06, 1, 0.159026325555, 0.00280112044818, 0
7.20054e-06, 4.53906e-06, 1.58241e-06, 1, 0.138416764123, 0.00280112044818, 0
8.19385e-06, 3.52467e-06, 2.999e-05, 1, 0.126732928317, 0.00280112044818, 0
1.69598e-05, 3.96707e-06, 4.43117e-06, 1, 0.140838743549, 0.00280112044818, 0
7.98421e-06, 4.08937e-06, 3.10222e-06, 1, 0.162822334828, 0.00280112044818, 0
6.87559e-06, 8.11116e-06, 3.6538e-06, 1, 0.145635280279, 0.00280112044818, 0
7.25119e-06, 3.52504e-06, 1.75627e-06, 1, 0.135877432287, 0.00280112044818, 0
7.53815e-06, 7.07444e-06, 7.37946e-06, 1, 0.142136683835, 0.00280112044818, 0
8.7218e-06, 6.79974e-06, 5.71452e-06, 1, 0.132863971697, 0.00280112044818, 0
7.52575e-06, 3.01443e-06, 8.39408e-06, 1, 0.144815003472, 0.00280112044818, 0
7.28581e-06, 4.42821e-06, 2.20451e-06, 1, 0.155750260705, 0.00280112044818, 0
8.12928e-06, 4.62514e-06, 4.5084e-06, 1, 0.133799120248, 0.00280112044818, 0
1.263e-05, 9.0732e-06, 2.96714e-06, 2, 0.298385069191, 0.00560224089636, 1
6.02555e-06, 4.10549e-06, 1.0304e-06, 1, 0.133471434714, 0.00280112044818, 0
7.29553e-06, 3.9005e-06, 1.48596e-06, 1, 0.152069303505, 0.00280112044818, 0
5.93548e-06, 3.99377e-06, 1.04106e-05, 2, 0.30399334135, 0.00560224089636, 0
8.32604e-06, 6.14961e-06, 4.16732e-05, 1, 0.134682510463, 0.00280112044818, 0
6.16722e-06, 4.52069e-06, 2.33606e-06, 1, 0.153339874699, 0.00280112044818, 0
6.85782e-06, 7.05883e-06, 3.54035e-06, 1, 0.150559167619, 0.00280112044818, 0
8.05322e-06, 4.2294e-06, 4.32467e-06, 1, 0.164435702674, 0.00280112044818, 0
1.4764e-05, 7.09401e-06, 3.01481e-06, 1, 0.190530800521, 0.00280112044818, 0
7.55222e-06, 1.25673e-05, 1.48838e-06, 1, 0.143551383204, 0.00280112044818, 0
8.97941e-06, 3.96174e-06, 2.25709e-05, 3, 0.427837663841, 0.00840336134454, 0
6.53344e-06, 4.7985e-06, 4.43117e-06, 1, 0.168303632039, 0.00280112044818, 0
7.75274e-06, 5.45093e-06, 3.23777e-06, 1, 0.14954444225, 0.00280112044818, 0
7.88927e-06, 5.65793e-06, 6.02655e-06, 1, 0.152693293991, 0.00280112044818, 1
7.10456e-06, 3.9005e-06, 1.31007e-06, 1, 0.141660652788, 0.00280112044818, 0
7.80206e-06, 2.88082e-06, 2.8268e-06, 1, 0.131939154941, 0.00280112044818, 1
8.32604e-06, 4.52069e-06, 2.8268e-06, 1, 0.131939154941, 0.00280112044818, 1
7.16044e-06, 8.38289e-06, 3.54035e-06, 1, 0.150559167619, 0.00280112044818, 0
7.65603e-06, 3.70507e-06, 3.90008e-05, 1, 0.132084989951, 0.00280112044818, 1
7.41622e-06, 5.23425e-06, 2.9158e-06, 22, 3.28954970201, 0.0616246498599, 1
4.71272e-05, 5.25081e-06, 3.27293e-06, 1, 0.138153516428, 0.00280112044818, 1
6.60603e-06, 4.68648e-05, 4.07522e-06, 1, 0.161043921411, 0.00280112044818, 0
6.50073e-06, 7.82593e-06, 5.0334e-07, 2, 0.244449168564, 0.00560224089636, 0
7.0735e-06, 7.50552e-06, 3.62059e-06, 1, 0.174331486087, 0.00280112044818, 0
6.74148e-06, 3.51955e-06, 1.76548e-06, 1, 0.153816379478, 0.00280112044818, 0
7.49177e-06, 3.5737e-06, 5.99553e-05, 1, 0.135282902211, 0.00280112044818, 0
8.20416e-06, 4.7985e-06, 2.999e-05, 1, 0.15778997892, 0.00280112044818, 0
7.03696e-06, 5.37016e-06, 3.16916e-05, 7, 0.152693293991, 0.00280112044818, 0
6.48642e-06, 5.02351e-06, 3.06387e-06, 1, 1.01892602013, 0.0196078431373, 0
3.16802e-05, 2.52536e-06, 1.76418e-06, 1, 0.118901156916, 0.0196078431373, 1
7.97956e-06, 3.68664e-05, 2.33606e-06, 1, 1.08041174195, 0.00280112044818, 0
6.84326e-06, 4.02369e-06, 4.01189e-06, 1, 0.154505281132, 0.00280112044818, 0
5.93498e-06, 4.53842e-06, 1.44969e-06, 1, 0.126267666609, 0.00280112044818, 1
6.20019e-06, 3.4886e-06, 1.36356e-06, 1, 0.131675738396, 0.00280112044818, 0
6.52303e-06, 5.67406e-06, 3.05256e-05, 7, 0.145045194492, 0.00280112044818, 0
8.31895e-06, 5.44168e-06, 7.40159e-05, 1, 0.125577815144, 0.00280112044818, 0
6.93839e-06, 3.87441e-06, 6.69535e-06, 1, 0.161765612119, 0.00280112044818, 1
6.15062e-06, 4.02369e-06, 1.1655e-06, 1, 0.146123110929, 0.00280112044818, 0
7.0862e-06, 8.1933e-06, 7.88808e-06, 1, 0.133337119385, 0.00280112044818, 1
6.5434e-06, 3.594e-06, 4.01189e-06, 1, 0.142528164241, 0.00280112044818, 0
6.75914e-06, 4.5853e-06, 1.6877e-06, 1, 0.160211555769, 0.00280112044818, 0
6.55451e-06, 3.93404e-06, 4.29998e-06, 1, 0.136766448196, 0.00280112044818, 0
6.02754e-06, 3.85956e-06, 4.04042e-06, 1, 0.135282902211, 0.00280112044818, 0
6.84291e-06, 3.51955e-06, 2.96428e-06, 1, 0.142878848972, 0.00280112044818, 0
7.438e-06, 5.02059e-06, 5.99553e-05, 1, 0.145695474366, 0.00280112044818, 0
8.20416e-06, 4.14948e-06, 4.07522e-06, 1, 0.161043921411, 0.00280112044818, 0
7.88156e-06, 3.24945e-06, 2.79528e-06, 1, 0.156184661565, 0.00280112044818, 1
6.20019e-06, 3.4886e-06, 3.20672e-06, 1, 0.149243850657, 0.00280112044818, 0
7.80206e-06, 2.88082e-06, 3.05256e-05, 1, 0.125577815144, 0.00280112044818, 0
7.52868e-06, 1.37228e-06, 1.51443e-05, 1, 0.171576213133, 0.00280112044818, 0
3.08772e-05, 3.24096e-05, 2.8268e-06, 2, 0.281901742015, 0.00560224089636, 1
1.24894e-05, 8.82414e-06, 2.51815e-07, 1, 0.131939154941, 0.00280112044818, 1
1.27889e-05, 1.49252e-05, 8.55238e-06, 7, 1.02829970191, 0.0196078431373, 0
7.01546e-06, 7.67381e-06, 3.1055e-06, 2, 0.290943269286, 0.00560224089636, 0
7.75215e-06, 4.01427e-06, 3.27456e-06, 1, 0.162667897266, 0.00280112044818, 0
1.19393e-05, 1.32504e-05, 5.08298e-06, 1, 0.147078448673, 0.00280112044818, 0
7.52575e-06, 3.01443e-06, 9.00073e-06, 1, 0.145456010998, 0.00280112044818, 0
7.20054e-06, 4.53906e-06, 4.5084e-06, 1, 0.133799120248, 0.00280112044818, 1
5.86112e-06, 4.29508e-06, 2.92306e-06, 1, 0.31788912708, 0.00560224089636, 1
7.65603e-06, 3.70507e-06, 7.07911e-06, 2, 0.140838743549, 0.00280112044818, 1
7.48741e-06, 6.5478e-06, 1.76418e-06, 1, 0.143979761105, 0.00280112044818, 0
1.181e-05, 6.76749e-06, 4.85743e-06, 1, 0.154505281132, 0.00280112044818, 0
5.93548e-06, 3.99377e-06, 3.30665e-05, 2, 0.262674386235, 0.00560224089636, 0
1.54287e-05, 1.16776e-05, 4.68182e-06, 1, 0.151382071392, 0.00280112044818, 1
6.49597e-06, 4.26582e-06, 8.90732e-07, 1, 0.142980485436, 0.00280112044818, 0
7.49177e-06, 3.5737e-06, 3.06387e-06, 1, 0.152967549028, 0.00280112044818, 0
6.15062e-06, 3.87843e-06, 3.44249e-06, 1, 0.373136222793, 0.00840336134454, 0
7.28581e-06, 4.02694e-06, 2.9158e-06, 3, 0.133337119385, 0.00280112044818, 1
6.87707e-06, 3.27757e-05, 4.14115e-05, 1, 0.151382071392, 0.00280112044818, 0
5.98842e-06, 1.1519e-05, 7.72933e-07, 2, 0.247588211146, 0.00560224089636, 0
6.26558e-06, 0.000150882, 8.30594e-06, 1, 0.19694586422, 0.00280112044818, 0
6.10021e-06, 4.61458e-06, 8.30317e-06, 1, 0.150720679903, 0.047619047619, 0
7.071e-06, 3.67521e-06, 3.11702e-05, 1, 2.77758316312, 0.00280112044818, 0
6.84965e-06, 7.11153e-06, 5.01689e-06, 1, 0.133689043123, 0.00280112044818, 0
6.89912e-06, 4.79374e-06, 3.23777e-06, 1, 0.168303632039, 0.00280112044818, 0
6.97453e-06, 3.89608e-06, 3.73957e-06, 1, 0.154305773216, 0.00280112044818, 0
7.56002e-06, 3.23432e-06, 6.74156e-06, 1, 0.155117223232, 0.00280112044818, 0
1.37598e-05, 1.45724e-05, 2.11429e-06, 1, 0.143082775873, 0.00280112044818, 0
6.15979e-06, 5.28318e-06, 2.87442e-06, 1, 0.138416764123, 0.00280112044818, 0
4.37224e-05, 3.43423e-05, 4.49485e-06, 1, 0.142040315445, 0.00280112044818, 1
7.14864e-06, 5.15947e-06, 2.94709e-06, 1, 0.15778997892, 0.00280112044818, 0
6.55451e-06, 1.30178e-05, 1.04788e-05, 1, 0.128975044425, 0.00280112044818, 0
7.12326e-06, 8.53141e-06, 2.96428e-06, 1, 0.159026325555, 0.00280112044818, 0
9.45377e-06, 3.93404e-06, 1.83394e-06, 1, 0.166188049604, 0.00280112044818, 0
6.00263e-06, 1.91019e-06, 4.04042e-06, 1, 0.155431024133, 0.00280112044818, 0
1.30936e-05, 7.54511e-06, 2.62829e-06, 1, 0.42758943841, 0.00280112044818, 1
1.17886e-05, 1.04994e-05, 6.62057e-06, 2, 0.14070589272, 0.00840336134454, 0
6.30653e-06, 1.2523e-05, 5.43578e-06, 4, 0.648340122506, 0.00560224089636, 0
8.69051e-06, 5.12196e-06, 1.05569e-06, 3, 0.433460618054, 0.00280112044818, 0
7.80206e-06, 2.88082e-06, 2.51815e-07, 1, 0.145938477877, 0.00280112044818, 0
6.15062e-06, 3.87843e-06, 1.74073e-06, 1, 0.125548011647, 0.00280112044818, 0
7.2322e-06, 1.2481e-06, 1.16023e-06, 1, 0.131939154941, 0.00280112044818, 0
7.50664e-06, 6.79555e-06, 7.88808e-06, 1, 0.155966189012, 0.00280112044818, 0
6.82447e-06, 8.1486e-06, 2.51526e-07, 1, 0.133337119385, 0.00280112044818, 0
7.65294e-06, 7.54574e-06, 3.10584e-06, 1, 0.166005948581, 0.00280112044818, 0
6.6581e-06, 3.89608e-06, 3.64026e-06, 1, 0.130714186195, 0.00280112044818, 0
6.26558e-06, 4.61458e-06, 5.43578e-06, 1, 0.151466525691, 0.00280112044818, 0
8.05322e-06, 4.2294e-06, 4.43117e-06, 1, 0.130937045194, 0.00280112044818, 0
7.97956e-06, 2.52536e-06, 8.30317e-06, 1, 0.140838743549, 0.00280112044818, 0
7.97956e-06, 2.52536e-06, 9.97651e-07, 1, 0.141801950606, 0.00280112044818, 0
6.89912e-06, 4.7346e-06, 2.33606e-06, 1, 0.150720679903, 0.00280112044818, 0
7.35235e-06, 5.15947e-06, 6.02366e-06, 1, 0.126267666609, 0.00280112044818, 0
6.84326e-06, 4.02369e-06, 1.54915e-05, 2, 0.142980485436, 0.00280112044818, 0
9.45377e-06, 1.91019e-06, 1.16023e-06, 1, 0.271407689703, 0.00560224089636, 0
6.44051e-06, 4.47865e-06, 2.60662e-06, 1, 0.128975044425, 0.00280112044818, 0
7.06785e-06, 4.62514e-06, 8.90732e-07, 1, 0.135282902211, 0.00280112044818, 0
7.071e-06, 7.11153e-06, 2.51526e-07, 1, 0.126732928317, 0.00280112044818, 0
9.04693e-06, 4.10503e-06, 3.54035e-06, 1, 0.16191317298, 0.00280112044818, 0
7.88156e-06, 3.24945e-06, 3.24778e-06, 1, 0.139315656978, 0.00280112044818, 0
8.12928e-06, 7.56924e-06, 3.27293e-06, 1, 0.142980485436, 0.00280112044818, 0
9.40735e-06, 2.05688e-06, 1.19914e-06, 1, 0.138153516428, 0.00280112044818, 0
5.93548e-06, 3.99377e-06, 1.0304e-06, 1, 0.139235335281, 0.00280112044818, 0
7.90907e-06, 6.72242e-06, 5.82726e-06, 1, 0.180054405151, 0.00280112044818, 0
7.80206e-06, 2.88082e-06, 3.42254e-07, 1, 0.133471434714, 0.00280112044818, 0
7.34554e-06, 3.46158e-06, 4.16732e-05, 1, 0.129389061121, 0.00280112044818, 1
7.41181e-06, 6.14961e-06, 2.8268e-06, 1, 0.134682510463, 0.00280112044818, 0
9.11515e-06, 5.84684e-06, 1.19914e-06, 1, 0.131939154941, 0.00280112044818, 0
6.39831e-06, 4.92281e-06, 1.31007e-06, 1, 0.137532882822, 0.00280112044818, 0
7.20167e-06, 1.2481e-06, 8.0063e-06, 1, 0.155966189012, 0.00280112044818, 0
1.77927e-05, 5.96863e-06, 3.10222e-06, 1, 1.09911244152, 0.0224089635854, 0
3.98346e-05, 3.11509e-05, 1.4916e-06, 1, 0.155431024133, 0.00280112044818, 1
7.97956e-06, 5.37016e-06, 2.33606e-06, 1, 0.164435702674, 0.00280112044818, 1
7.03696e-06, 3.51955e-06, 3.06387e-06, 1, 0.152334053054, 0.00280112044818, 0
6.74148e-06, 1.05328e-05, 5.99553e-05, 1, 0.126267666609, 0.00280112044818, 0
7.19523e-06, 4.39302e-06, 4.92735e-06, 2, 0.135282902211, 0.00280112044818, 0
5.88008e-06, 9.02394e-06, 3.28083e-06, 1, 0.299177156685, 0.00560224089636, 0
7.07273e-06, 8.32793e-06, 1.70555e-06, 1, 0.464031557719, 0.00840336134454, 0
6.55451e-06, 3.93404e-06, 4.68469e-06, 1, 0.136564163955, 0.00280112044818, 0
7.52868e-06, 1.37228e-06, 0.000126051, 0, 0.171576213133, 0.00280112044818, 0
6.48642e-06, 5.02351e-06, 2.51815e-07, 1, 0, 0.0, 0
6.04762e-06, 4.93894e-06, 3.25414e-05, 1, 0.149393489202, 0.00280112044818, 0
6.4014e-06, 4.06831e-06, 2.9158e-06, 6, 0.172052353961, 0.00280112044818, 0
7.05969e-06, 5.33022e-06, 4.43117e-06, 1, 0.130714186195, 0.00280112044818, 0
1.72855e-05, 1.24092e-05, 6.912e-06, 1, 0.143979761105, 0.00280112044818, 0
7.50664e-06, 1.80883e-05, 2.88088e-06, 3, 0.430678035116, 0.00840336134454, 0
7.34554e-06, 3.46158e-06, 3.69602e-06, 1, 0.135592764015, 0.00280112044818, 1
7.54446e-06, 5.71316e-06, 3.10584e-06, 1, 0.126732928317, 0.00280112044818, 0
8.12928e-06, 4.62514e-06, 4.79796e-06, 1, 0.139235335281, 0.00280112044818, 0
7.75215e-06, 4.01427e-06, 1.0304e-06, 1, 0.137532882822, 0.00280112044818, 0
7.91187e-06, 8.3224e-06, 2.79528e-06, 1, 0.147078448673, 0.00280112044818, 0
9.05022e-06, 1.5978e-05, 1.71171e-06, 1, 0.146498679207, 0.00280112044818, 0
6.6831e-06, 7.23839e-06, 2.8268e-06, 1, 0.165646488528, 0.00280112044818, 1
6.30653e-06, 3.8659e-06, 9.04141e-06, 1, 0.201195426223, 0.00280112044818, 0
7.38332e-06, 7.09401e-06, 6.69535e-06, 2, 0.300633082686, 0.00560224089636, 0
7.07273e-06, 8.21156e-06, 1.1655e-06, 1, 0.162362562344, 0.00280112044818, 0
6.20019e-06, 3.52504e-06, 3.33255e-06, 1, 0.155750260705, 0.00280112044818, 0
6.20019e-06, 3.4886e-06, 1.70555e-06, 1, 0.143551383204, 0.00280112044818, 0
7.53815e-06, 7.07444e-06, 1.26801e-06, 1, 0.156517259829, 0.00280112044818, 0
7.27085e-06, 3.44576e-06, 5.02081e-06, 1, 0.13849283458, 0.00280112044818, 0
6.27548e-06, 3.67521e-06, 3.0765e-06, 1, 0.141660652788, 0.00280112044818, 0
7.42887e-06, 6.43137e-06, 3.05256e-05, 1, 0.140530517097, 0.00280112044818, 0
6.20019e-06, 3.4886e-06, 2.97524e-07, 1, 0.145045194492, 0.00280112044818, 0
6.39831e-06, 5.10565e-06, 3.26788e-06, 19, 2.89555834375, 0.0532212885154, 0
