@relation data

@attribute common numeric
@attribute adamic numeric
@attribute jaccards numeric
@attribute class {1,0}

@data
2, 0.273188697162, 0.00560224089636, 0
1, 0.161619144398, 0.00280112044818, 0
1, 0.131939154941, 0.00280112044818, 0
2, 0.244449168564, 0.00560224089636, 0
3, 0.463759063893, 0.00840336134454, 0
1, 0.13849283458, 0.00280112044818, 0
2, 0.270681069064, 0.00560224089636, 0
1, 0.172294344265, 0.00280112044818, 0
1, 0.159026325555, 0.00280112044818, 0
1, 0.15864693436, 0.00280112044818, 0
1, 0.191054576196, 0.00280112044818, 0
1, 0.159026325555, 0.00280112044818, 0
1, 0.145278681364, 0.00280112044818, 0
1, 0.132109446402, 0.00280112044818, 0
1, 0.129389061121, 0.00280112044818, 0
1, 0.126267666609, 0.00280112044818, 1
1, 0.143764143249, 0.00280112044818, 0
1, 0.157670655672, 0.00280112044818, 1
1, 0.126267666609, 0.00280112044818, 0
4, 0.589400198429, 0.0112044817927, 0
1, 0.14954444225, 0.00280112044818, 0
1, 0.132109446402, 0.00280112044818, 0
1, 0.143134168709, 0.00280112044818, 0
1, 0.125548011647, 0.00280112044818, 0
1, 0.136167794257, 0.00280112044818, 0
1, 0.130714186195, 0.00280112044818, 1
2, 0.279023351677, 0.00560224089636, 0
1, 0.138378873001, 0.00280112044818, 0
1, 0.171576213133, 0.00280112044818, 0
2, 0.32831854684, 0.00560224089636, 0
1, 0.145456010998, 0.00280112044818, 1
1, 0.118901156916, 0.00280112044818, 0
5, 0.750577186236, 0.0140056022409, 0
1, 0.180054405151, 0.00280112044818, 1
6, 0.819328085607, 0.0168067226891, 0
1, 0.153816379478, 0.00280112044818, 1
1, 0.133204077205, 0.00280112044818, 0
1, 0.195661256094, 0.00280112044818, 1
1, 0.184134364505, 0.00280112044818, 0
1, 0.15815252598, 0.0980392156863, 0
1, 0.15607510391, 0.00280112044818, 0
1, 0.132109446402, 0.00280112044818, 0
1, 0.151466525691, 0.00280112044818, 1
1, 0.145695474366, 0.00280112044818, 0
1, 0.135877432287, 0.00280112044818, 0
1, 0.145635280279, 0.00280112044818, 0
1, 0.161186157662, 0.00280112044818, 0
1, 0.155966189012, 0.00280112044818, 0
1, 0.13849283458, 0.00280112044818, 0
1, 0.15815252598, 0.00280112044818, 0
1, 0.145938477877, 0.00280112044818, 0
1, 0.144815003472, 0.00280112044818, 0
1, 0.176571158157, 0.00280112044818, 1
4, 0.5478988314, 0.00280112044818, 0
2, 0.129389061121, 0.00280112044818, 0
1, 0.331576466577, 0.00560224089636, 0
1, 0.691779285292, 0.0140056022409, 0
1, 0.14070589272, 0.00280112044818, 0
1, 0.149773382337, 0.00280112044818, 0
1, 0.135530257417, 0.00280112044818, 0
1, 0.166744139502, 0.00280112044818, 0
1, 0.118901156916, 0.00280112044818, 0
1, 0.159026325555, 0.00280112044818, 0
1, 0.164268447665, 0.00280112044818, 0
1, 0.132084989951, 0.00280112044818, 0
1, 0.139315656978, 0.00280112044818, 0
1, 0.144088663462, 0.00280112044818, 0
1, 0.130714186195, 0.00280112044818, 0
1, 0.151382071392, 0.00280112044818, 1
1, 0.149927714085, 0.00280112044818, 0
1, 0.126732928317, 0.00280112044818, 0
1, 0.137249555521, 0.00280112044818, 0
1, 0.159026325555, 0.00280112044818, 0
1, 0.138079145498, 0.00280112044818, 0
1, 0.285735902287, 0.00560224089636, 0
2, 0.145938477877, 0.00280112044818, 1
1, 0.138153516428, 0.00280112044818, 0
1, 0.171812993706, 0.00280112044818, 0
1, 0.171812993706, 0.00280112044818, 0
1, 0.140228332598, 0.00280112044818, 0
2, 0.265289067156, 0.00560224089636, 0
1, 0.135282902211, 0.00280112044818, 0
1, 0.136766448196, 0.00280112044818, 1
1, 0.140838743549, 0.00280112044818, 0
1, 0.132109446402, 0.00280112044818, 0
1, 0.158274930038, 0.00280112044818, 0
1, 0.19384040767, 0.00280112044818, 0
1, 0.129389061121, 0.00280112044818, 0
1, 0.165646488528, 0.00280112044818, 0
1, 0.133471434714, 0.00280112044818, 1
1, 0.133337119385, 0.00280112044818, 0
1, 0.162211633012, 0.00280112044818, 0
1, 0.129389061121, 0.00280112044818, 0
1, 0.319610167451, 0.00560224089636, 0
1, 0.128975044425, 0.00280112044818, 0
2, 0.310221215958, 0.00560224089636, 0
1, 0.140838743549, 0.00280112044818, 0
1, 0.143185727906, 0.00280112044818, 0
1, 0.155643234154, 0.00280112044818, 0
1, 0.160347840317, 0.00280112044818, 0
1, 0.154505281132, 0.00280112044818, 0
1, 0.138153516428, 0.00280112044818, 0
1, 0.152334053054, 0.00280112044818, 0
3, 0.373136222793, 0.00840336134454, 0
1, 0.126267666609, 0.00280112044818, 0
1, 0.151636658898, 0.00280112044818, 0
1, 0.130714186195, 0.00280112044818, 0
1, 0.138416764123, 0.00280112044818, 0
1, 0.160623303904, 0.00280112044818, 0
1, 0.128975044425, 0.00280112044818, 0
1, 0.139315656978, 0.00280112044818, 0
1, 0.146123110929, 0.00280112044818, 0
1, 0.189513601476, 0.00280112044818, 0
1, 0.181100740466, 0.00280112044818, 0
36, 5.29626601946, 0.100840336134, 0
1, 0.14070589272, 0.00280112044818, 0
1, 0.150005399712, 0.00280112044818, 0
1, 0.154405254037, 0.00280112044818, 1
1, 0.129389061121, 0.00280112044818, 1
1, 0.140530517097, 0.00280112044818, 0
1, 0.142980485436, 0.00280112044818, 0
1, 0.126267666609, 0.00280112044818, 0
1, 0.125577815144, 0.00280112044818, 1
1, 0.133471434714, 0.00280112044818, 0
1, 0.133689043123, 0.00280112044818, 0
1, 0.129389061121, 0.00280112044818, 0
1, 0.136364635021, 0.00280112044818, 0
1, 0.14954444225, 0.00280112044818, 0
1, 0.140228332598, 0.00280112044818, 0
1, 0.138879067553, 0.00280112044818, 0
1, 0.13849283458, 0.00280112044818, 0
1, 0.154405254037, 0.00280112044818, 0
1, 0.166744139502, 0.00280112044818, 1
1, 0.132084989951, 0.00280112044818, 0
1, 0.133337119385, 0.00280112044818, 0
1, 0.164102558695, 0.00280112044818, 0
1, 0.154305773216, 0.00280112044818, 0
1, 0.143082775873, 0.00280112044818, 0
1, 0.140838743549, 0.00280112044818, 0
1, 0.152693293991, 0.00280112044818, 1
1, 0.142878848972, 0.00280112044818, 0
1, 0.180398127698, 0.00280112044818, 0
1, 0.19694586422, 0.00280112044818, 1
1, 0.135282902211, 0.00280112044818, 1
1, 0.128975044425, 0.00280112044818, 0
18, 2.74130499502, 0.0504201680672, 0
1, 0.135592764015, 0.00280112044818, 0
1, 0.155536824074, 0.00280112044818, 0
2, 0.266664907931, 0.00560224089636, 0
1, 0.373136222793, 0.00840336134454, 0
1, 0.14954444225, 0.00280112044818, 0
3, 0.126267666609, 0.00280112044818, 0
1, 0.125577815144, 0.00280112044818, 0
1, 0.171576213133, 0.00280112044818, 0
1, 0.139235335281, 0.00280112044818, 0
1, 0.136766448196, 0.00280112044818, 0
1, 0.173804523225, 0.00280112044818, 0
1, 0.129389061121, 0.00280112044818, 0
1, 0.160902709055, 0.00280112044818, 0
1, 0.129389061121, 0.00280112044818, 0
1, 0.129389061121, 0.00280112044818, 0
1, 0.126267666609, 0.00280112044818, 1
1, 0.175990303643, 0.00280112044818, 0
1, 0.130937045194, 0.00280112044818, 0
1, 0.157670655672, 0.00280112044818, 0
1, 0.133337119385, 0.00280112044818, 0
1, 0.155117223232, 0.00280112044818, 0
1, 0.140838743549, 0.00280112044818, 0
1, 0.155431024133, 0.00280112044818, 0
4, 0.555824947604, 0.0112044817927, 0
1, 0.149393489202, 0.00280112044818, 0
1, 0.159544133677, 0.00280112044818, 0
1, 0.143289349287, 0.00280112044818, 1
1, 0.143185727906, 0.00280112044818, 1
1, 0.131939154941, 0.00280112044818, 0
1, 0.171341963247, 0.00280112044818, 0
4, 0.616543983628, 0.0112044817927, 0
1, 0.126267666609, 0.00280112044818, 1
2, 0.135877432287, 0.00280112044818, 0
1, 0.290830036886, 0.00560224089636, 0
1, 0.13849283458, 0.00280112044818, 0
1, 0.135941457918, 0.00280112044818, 1
1, 0.155643234154, 0.00280112044818, 0
1, 0.137532882822, 0.00280112044818, 0
1, 0.126267666609, 0.00280112044818, 0
1, 0.149393489202, 0.00280112044818, 0
1, 0.149095506191, 0.00280112044818, 0
1, 0.149318506904, 0.00280112044818, 0
1, 0.128975044425, 0.00280112044818, 0
1, 0.149318506904, 0.00280112044818, 0
1, 0.143764143249, 0.00280112044818, 0
1, 0.16731546746, 0.00280112044818, 0
1, 0.138918240837, 0.00280112044818, 0
1, 0.133689043123, 0.00280112044818, 0
1, 0.132084989951, 0.00280112044818, 0
1, 0.166005948581, 0.00280112044818, 0
1, 0.140228332598, 0.00280112044818, 0
1, 0.154305773216, 0.00280112044818, 0
1, 0.150883700629, 0.00280112044818, 0
1, 0.145103253921, 0.00280112044818, 0
1, 0.167705191399, 0.00280112044818, 0
1, 0.131939154941, 0.00280112044818, 0
1, 0.139235335281, 0.00280112044818, 0
1, 0.149927714085, 0.00280112044818, 0
1, 0.166188049604, 0.00280112044818, 0
1, 0.133471434714, 0.00280112044818, 0
1, 0.126267666609, 0.00280112044818, 0
1, 0.147078448673, 0.00280112044818, 0
1, 0.126267666609, 0.00280112044818, 0
1, 0.159026325555, 0.00280112044818, 0
1, 0.135282902211, 0.00280112044818, 0
1, 0.167509426144, 0.00280112044818, 0
1, 0.172294344265, 0.00280112044818, 0
1, 0.15607510391, 0.00280112044818, 0
1, 0.126267666609, 0.00280112044818, 0
1, 0.130714186195, 0.00280112044818, 0
1, 0.118901156916, 0.00280112044818, 0
1, 0.137532882822, 0.00280112044818, 0
2, 0.258364105546, 0.00560224089636, 0
1, 0.140838743549, 0.00280112044818, 0
1, 0.140838743549, 0.00280112044818, 0
1, 0.138378873001, 0.00280112044818, 0
1, 0.136937173269, 0.00280112044818, 0
1, 0.152157115476, 0.00280112044818, 0
1, 0.280468890494, 0.00560224089636, 0
1, 0.140228332598, 0.00280112044818, 0
1, 0.147276268907, 0.00280112044818, 0
1, 0.126267666609, 0.00280112044818, 1
2, 0.168506932757, 0.00280112044818, 1
15, 0.15778997892, 0.00280112044818, 0
4, 2.09791173528, 0.0420168067227, 1
1, 0.168303632039, 0.00280112044818, 0
1, 0.147476452644, 0.00280112044818, 0
1, 0.1658254364, 0.00280112044818, 0
1, 0.149318506904, 0.00280112044818, 0
1, 0.14070589272, 0.00280112044818, 0
1, 0.171341963247, 0.00280112044818, 1
1, 0.142040315445, 0.00280112044818, 0
3, 0.397497165107, 0.00840336134454, 1
1, 0.153339874699, 0.00280112044818, 0
1, 0.155117223232, 0.00280112044818, 1
1, 0.171341963247, 0.00280112044818, 1
1, 0.158772564449, 0.00280112044818, 0
20, 2.89270355386, 0.0560224089636, 1
2, 0.287257961604, 0.00560224089636, 0
3, 0.400625888651, 0.00840336134454, 0
1, 0.15778997892, 0.00280112044818, 0
1, 0.146498679207, 0.00280112044818, 0
1, 0.147078448673, 0.00280112044818, 0
1, 0.153816379478, 0.00280112044818, 0
1, 0.128975044425, 0.00280112044818, 0
1, 0.140661861661, 0.00280112044818, 0
2, 0.300019049605, 0.00560224089636, 0
17, 2.46859406645, 0.047619047619, 0
1, 0.142185090366, 0.00280112044818, 0
1, 0.137249555521, 0.00280112044818, 0
1, 0.151466525691, 0.00280112044818, 1
1, 0.140838743549, 0.00280112044818, 0
1, 0.135282902211, 0.00280112044818, 0
1, 0.132084989951, 0.00280112044818, 0
1, 0.145278681364, 0.00280112044818, 1
1, 0.149927714085, 0.00280112044818, 1
13, 1.87136240313, 0.0364145658263, 0
1, 0.175423812702, 0.00280112044818, 0
1, 0.15778997892, 0.00280112044818, 0
1, 0.147276268907, 0.00280112044818, 0
1, 0.161619144398, 0.00280112044818, 0
1, 0.171341963247, 0.00280112044818, 0
1, 0.161186157662, 0.00280112044818, 0
1, 0.128975044425, 0.00280112044818, 0
1, 0.158772564449, 0.00280112044818, 0
1, 0.143764143249, 0.00280112044818, 0
3, 0.129389061121, 0.00280112044818, 0
1, 0.41917451525, 0.00840336134454, 0
1, 0.145635280279, 0.00280112044818, 0
1, 0.132084989951, 0.00280112044818, 0
1, 0.15778997892, 0.00280112044818, 0
1, 0.159026325555, 0.00280112044818, 1
1, 0.138153516428, 0.00280112044818, 0
1, 0.135282902211, 0.00280112044818, 0
1, 0.155643234154, 0.00280112044818, 0
1, 0.135282902211, 0.00280112044818, 0
1, 0.138416764123, 0.00280112044818, 0
2, 0.278899551571, 0.00560224089636, 1
1, 0.126267666609, 0.00280112044818, 0
1, 0.136937173269, 0.00280112044818, 0
1, 0.136167794257, 0.00280112044818, 0
1, 0.140838743549, 0.00280112044818, 0
1, 0.138918240837, 0.00280112044818, 0
1, 0.140228332598, 0.00280112044818, 1
1, 0.144419852365, 0.00280112044818, 0
1, 0.138879067553, 0.00280112044818, 0
1, 0.145278681364, 0.00280112044818, 0
1, 0.138153516428, 0.00280112044818, 0
1, 0.152967549028, 0.00280112044818, 0
1, 0.147543714595, 0.00280112044818, 0
1, 0.137249555521, 0.00280112044818, 0
1, 0.150883700629, 0.00280112044818, 0
1, 0.140530517097, 0.00280112044818, 1
2, 0.303019449596, 0.00560224089636, 0
2, 1.69334932628, 0.0336134453782, 0
1, 0.15815252598, 0.00280112044818, 0
1, 0.139315656978, 0.00280112044818, 0
2, 0.36970235898, 0.00560224089636, 1
1, 0.139235335281, 0.00280112044818, 0
1, 0.162977974303, 0.00280112044818, 0
1, 0.137040567183, 0.00280112044818, 0
1, 0.14070589272, 0.00280112044818, 1
1, 0.139235335281, 0.00280112044818, 1
1, 0.144588025472, 0.00280112044818, 1
1, 0.153434173731, 0.00280112044818, 0
1, 0.133204077205, 0.00280112044818, 0
1, 0.14070589272, 0.00280112044818, 0
1, 0.154405254037, 0.00280112044818, 0
1, 0.128975044425, 0.00280112044818, 0
1, 0.162822334828, 0.00280112044818, 0
2, 0.271357593633, 0.00560224089636, 0
1, 0.135877432287, 0.00280112044818, 0
1, 0.149393489202, 0.00280112044818, 1
1, 0.14954444225, 0.00280112044818, 0
14, 1.98559392322, 0.0392156862745, 0
1, 0.133204077205, 0.00280112044818, 0
1, 0.118901156916, 0.00280112044818, 1
1, 0.142980485436, 0.00280112044818, 0
1, 0.132109446402, 0.00280112044818, 0
1, 0.140228332598, 0.00280112044818, 0
1, 0.15815252598, 0.00280112044818, 1
1, 1.13364336536, 0.0224089635854, 0
1, 0.166744139502, 0.00280112044818, 0
1, 0.167705191399, 0.00280112044818, 0
1, 0.174331486087, 0.00280112044818, 0
1, 0.130714186195, 0.00280112044818, 0
2, 0.142528164241, 0.00280112044818, 0
1, 0.158274930038, 0.00280112044818, 0
1, 0.14075004962, 0.00280112044818, 0
1, 0.166005948581, 0.00280112044818, 1
1, 0.129389061121, 0.00280112044818, 0
1, 0.140838743549, 0.00280112044818, 0
11, 1.61550926737, 0.03081232493, 0
1, 0.170429335941, 0.00280112044818, 0
1, 0.14954444225, 0.00280112044818, 0
2, 0.323255554423, 0.00560224089636, 0
1, 0.145045194492, 0.00280112044818, 0
1, 0.126267666609, 0.00280112044818, 0
1, 0.139235335281, 0.00280112044818, 0
1, 0.145045194492, 0.00280112044818, 0
1, 0.153339874699, 0.00280112044818, 1
1, 0.136564163955, 0.00280112044818, 0
1, 0.141660652788, 0.00280112044818, 0
1, 0.157670655672, 0.00280112044818, 0
1, 0.143082775873, 0.00280112044818, 0
1, 0.169553605035, 0.00280112044818, 0
1, 0.142980485436, 0.00280112044818, 0
1, 0.155431024133, 0.00280112044818, 0
1, 0.130937045194, 0.00280112044818, 0
1, 0.135877432287, 0.00280112044818, 0
1, 0.156517259829, 0.00280112044818, 0
1, 0.154405254037, 0.00280112044818, 0
1, 0.128975044425, 0.00280112044818, 0
1, 0.14954444225, 0.00280112044818, 0
1, 0.130937045194, 0.00280112044818, 0
1, 0.131675738396, 0.00280112044818, 0
1, 0.126267666609, 0.00280112044818, 0
1, 0.174331486087, 0.00280112044818, 0
1, 0.168919463175, 0.00280112044818, 0
1, 0.159941821404, 0.00280112044818, 0
1, 0.140100622008, 0.00280112044818, 0
1, 0.169128761838, 0.00280112044818, 0
1, 0.125548011647, 0.00280112044818, 0
1, 0.149927714085, 0.00280112044818, 0
1, 0.133471434714, 0.00280112044818, 0
1, 0.14070589272, 0.00280112044818, 0
1, 0.147276268907, 0.00280112044818, 1
1, 0.139235335281, 0.00280112044818, 0
1, 0.133471434714, 0.00280112044818, 0
1, 0.153816379478, 0.00280112044818, 1
1, 0.129899347875, 0.00280112044818, 0
1, 0.132109446402, 0.00280112044818, 0
1, 0.125548011647, 0.00280112044818, 0
1, 0.129899347875, 0.00280112044818, 1
2, 0.274904287142, 0.00560224089636, 0
2, 0.583654235054, 0.0112044817927, 0
1, 0.160211555769, 0.00280112044818, 0
1, 0.135530257417, 0.00280112044818, 1
1, 0.160623303904, 0.00280112044818, 0
4, 0.135282902211, 0.00280112044818, 1
1, 0.2791987273, 0.00560224089636, 1
1, 0.177167035003, 0.00280112044818, 0
1, 0.1697692239, 0.00280112044818, 0
1, 0.14070589272, 0.00280112044818, 0
1, 0.159026325555, 0.00280112044818, 1
8, 1.14208881356, 0.0224089635854, 0
1, 0.139235335281, 0.00280112044818, 0
1, 0.190530800521, 0.00280112044818, 0
3, 0.175145758888, 0.00280112044818, 0
1, 0.166744139502, 0.00280112044818, 0
1, 0.172294344265, 0.00280112044818, 0
1, 0.140838743549, 0.00280112044818, 0
1, 0.14070589272, 0.00280112044818, 0
1, 0.133799120248, 0.00280112044818, 0
1, 0.162667897266, 0.00280112044818, 0
1, 0.162822334828, 0.00280112044818, 0
1, 0.149318506904, 0.00280112044818, 0
1, 0.144588025472, 0.00280112044818, 0
1, 0.150005399712, 0.00280112044818, 0
1, 0.130937045194, 0.00280112044818, 0
1, 0.168506932757, 0.00280112044818, 0
1, 0.15778997892, 0.00280112044818, 0
2, 0.247588211146, 0.00560224089636, 0
1, 0.154305773216, 0.00280112044818, 0
1, 0.137075193667, 0.00280112044818, 0
1, 0.161765612119, 0.00280112044818, 0
1, 0.129389061121, 0.00280112044818, 0
1, 0.16191317298, 0.00280112044818, 0
1, 0.149243850657, 0.00280112044818, 0
1, 0.170429335941, 0.00280112044818, 0
1, 0.125548011647, 0.00280112044818, 1
1, 0.151382071392, 0.00280112044818, 0
1, 0.152157115476, 0.00280112044818, 0
1, 0.154305773216, 0.00280112044818, 0
1, 0.129899347875, 0.00280112044818, 0
1, 0.145635280279, 0.00280112044818, 0
1, 0.167509426144, 0.00280112044818, 0
1, 0.149393489202, 0.00280112044818, 0
1, 0.156742333706, 0.00280112044818, 1
1, 0.160211555769, 0.00280112044818, 0
1, 0.181100740466, 0.00280112044818, 0
1, 0.174599665965, 0.00280112044818, 0
1, 0.135282902211, 0.00280112044818, 0
1, 0.140530517097, 0.00280112044818, 0
1, 0.143185727906, 0.00280112044818, 0
1, 0.160347840317, 0.00280112044818, 0
1, 0.138153516428, 0.00280112044818, 1
1, 0.136564163955, 0.00280112044818, 0
33, 4.85003288327, 0.0480349344978, 0
1, 0.144088663462, 0.00280112044818, 0
1, 0.14070589272, 0.00280112044818, 0
2, 0.247588211146, 0.00560224089636, 1
2, 0.29562318845, 0.00560224089636, 0
1, 0.174331486087, 0.00560224089636, 0
1, 0.132109446402, 0.00280112044818, 1
1, 0.169987025428, 0.00280112044818, 0
2, 0.135877432287, 0.00280112044818, 1
1, 0.145816527731, 0.00280112044818, 0
1, 0.14075004962, 0.00280112044818, 0
1, 0.151466525691, 0.00280112044818, 1
34, 0.145337578059, 0.00280112044818, 1
1, 0.155643234154, 0.00280112044818, 0
1, 0.132109446402, 0.00280112044818, 0
2, 0.1658254364, 0.00280112044818, 0
1, 0.140100622008, 0.00280112044818, 0
1, 0.131939154941, 0.00280112044818, 0
1, 0.138879067553, 0.00280112044818, 0
1, 0.158030905366, 0.00280112044818, 0
1, 0.153434173731, 0.00280112044818, 0
1, 0.160211555769, 0.00280112044818, 0
1, 0.140838743549, 0.00280112044818, 0
1, 0.145045194492, 0.00280112044818, 0
2, 0.258364105546, 0.00560224089636, 0
1, 0.145456010998, 0.00280112044818, 0
1, 0.133204077205, 0.00280112044818, 0
1, 0.166005948581, 0.00280112044818, 0
1, 0.180054405151, 0.00280112044818, 0
1, 0.169987025428, 0.00280112044818, 0
1, 0.142980485436, 0.00280112044818, 0
1, 0.143082775873, 0.00280112044818, 0
1, 0.267553170683, 0.00560224089636, 0
2, 0.31069168302, 0.00560224089636, 0
1, 0.147078448673, 0.00280112044818, 0
1, 0.155643234154, 0.00280112044818, 0
1, 0.155431024133, 0.00280112044818, 1
1, 0.143979761105, 0.00280112044818, 0
1, 0.145045194492, 0.00280112044818, 1
1, 0.131939154941, 0.00280112044818, 0
1, 0.154910961381, 0.00280112044818, 0
1, 0.160902709055, 0.00280112044818, 0
1, 0.144419852365, 0.00280112044818, 0
1, 0.140838743549, 0.00280112044818, 0
1, 0.19384040767, 0.00280112044818, 0
1, 0.142040315445, 0.00280112044818, 0
1, 0.172786423626, 0.00280112044818, 0
1, 0.139315656978, 0.00280112044818, 0
1, 0.132109446402, 0.00280112044818, 0
1, 0.13849283458, 0.00280112044818, 0
1, 0.147078448673, 0.00280112044818, 1
1, 0.141801950606, 0.00280112044818, 0
1, 0.154405254037, 0.00280112044818, 0
1, 0.143185727906, 0.00280112044818, 0
1, 0.157670655672, 0.00280112044818, 0
1, 0.145278681364, 0.00280112044818, 0
1, 0.149393489202, 0.00280112044818, 0
1, 0.140228332598, 0.00280112044818, 0
1, 0.144198306678, 0.00280112044818, 1
1, 0.291772014898, 0.00280112044818, 0
1, 0.156742333706, 0.00280112044818, 0
1, 0.135592764015, 0.00280112044818, 0
1, 0.157670655672, 0.00280112044818, 0
1, 0.158274930038, 0.00840336134454, 0
1, 0.155643234154, 0.00280112044818, 0
1, 0.160347840317, 0.00280112044818, 0
1, 0.126732928317, 0.00280112044818, 0
1, 0.130714186195, 0.00280112044818, 0
1, 0.159941821404, 0.00280112044818, 0
1, 0.41075670543, 0.00840336134454, 0
1, 0.171341963247, 0.00280112044818, 0
2, 0.300633082686, 0.00560224089636, 0
1, 0.300536361552, 0.00560224089636, 0
1, 0.151382071392, 0.00280112044818, 0
2, 0.171341963247, 0.00280112044818, 0
1, 0.167705191399, 0.00280112044818, 0
1, 0.171576213133, 0.00280112044818, 0
1, 0.132109446402, 0.00280112044818, 0
1, 0.16191317298, 0.00280112044818, 0
1, 0.160211555769, 0.00280112044818, 0
2, 0.155117223232, 0.00280112044818, 0
1, 0.300476218625, 0.00560224089636, 0
1, 0.135530257417, 0.00280112044818, 1
1, 0.140838743549, 0.00280112044818, 0
1, 0.118901156916, 0.00280112044818, 0
1, 0.145816527731, 0.00280112044818, 0
1, 0.142980485436, 0.00280112044818, 0
1, 0.161765612119, 0.00280112044818, 0
1, 0.142980485436, 0.00280112044818, 0
1, 0.152157115476, 0.00280112044818, 0
10, 0.139931979614, 0.00280112044818, 0
1, 0.14070589272, 0.00280112044818, 0
1, 0.143551383204, 0.00280112044818, 0
1, 0.175990303643, 0.00280112044818, 0
1, 0.125548011647, 0.00280112044818, 0
2, 0.118901156916, 0.00280112044818, 0
1, 0.247588211146, 0.00560224089636, 0
1, 0.138416764123, 0.00280112044818, 0
5, 0.167705191399, 0.00280112044818, 0
1, 0.146309830436, 0.00280112044818, 0
1, 0.258364105546, 0.00560224089636, 0
1, 0.155431024133, 0.00280112044818, 0
1, 0.146123110929, 0.00280112044818, 0
1, 0.135877432287, 0.00280112044818, 0
1, 0.145045194492, 0.00280112044818, 0
1, 0.142980485436, 0.00280112044818, 0
1, 0.140228332598, 0.00280112044818, 0
2, 0.244449168564, 0.00560224089636, 0
1, 0.15864693436, 0.00280112044818, 0
1, 0.142878848972, 0.00280112044818, 0
1, 0.145938477877, 0.00280112044818, 0
1, 0.142185090366, 0.00280112044818, 0
1, 0.174331486087, 0.00280112044818, 0
1, 0.14656210955, 0.00280112044818, 0
1, 0.137249555521, 0.00280112044818, 1
1, 0.156742333706, 0.00280112044818, 0
2, 0.287257961604, 0.00560224089636, 0
2, 0.258364105546, 0.00560224089636, 0
1, 0.150005399712, 0.00280112044818, 0
1, 0.139235335281, 0.00280112044818, 0
2, 0.285495212796, 0.00560224089636, 0
2, 0.296175725918, 0.00560224089636, 0
1, 0.135282902211, 0.00280112044818, 0
1, 0.180054405151, 0.00280112044818, 0
1, 0.142528164241, 0.00280112044818, 0
1, 0.132109446402, 0.00280112044818, 0
1, 0.135877432287, 0.00280112044818, 1
1, 0.152157115476, 0.00280112044818, 0
1, 0.132109446402, 0.00280112044818, 0
1, 0.168506932757, 0.00280112044818, 0
1, 0.142980485436, 0.00280112044818, 0
1, 0.154605859899, 0.00280112044818, 0
1, 0.126732928317, 0.00280112044818, 0
1, 0.206179292285, 0.00280112044818, 0
1, 0.145045194492, 0.00280112044818, 0
1, 0.147078448673, 0.00280112044818, 0
1, 0.155750260705, 0.00280112044818, 0
1, 0.140838743549, 0.00280112044818, 0
1, 0.136937173269, 0.00280112044818, 0
1, 0.136766448196, 0.00280112044818, 0
1, 0.180054405151, 0.00280112044818, 0
1, 0.153339874699, 0.00280112044818, 0
1, 0.149393489202, 0.00280112044818, 0
1, 0.160902709055, 0.00280112044818, 0
1, 0.132109446402, 0.00280112044818, 0
8, 1.08146058889, 0.0224089635854, 0
1, 0.159026325555, 0.00280112044818, 0
1, 0.155431024133, 0.00280112044818, 0
1, 0.140530517097, 0.00280112044818, 0
1, 0.135282902211, 0.00280112044818, 0
1, 0.154405254037, 0.00280112044818, 1
2, 0.302768519274, 0.00560224089636, 0
1, 0.146498679207, 0.00280112044818, 0
1, 0.128975044425, 0.00280112044818, 1
1, 0.145695474366, 0.00280112044818, 0
1, 0.145045194492, 0.00280112044818, 0
1, 0.150883700629, 0.00280112044818, 1
1, 0.162977974303, 0.00280112044818, 0
1, 0.137532882822, 0.00280112044818, 0
1, 0.152157115476, 0.00280112044818, 0
1, 0.143134168709, 0.00280112044818, 0
1, 0.164435702674, 0.00280112044818, 0
1, 0.165118793414, 0.00280112044818, 0
1, 0.138918240837, 0.00280112044818, 0
1, 0.174331486087, 0.00280112044818, 0
1, 0.144588025472, 0.00280112044818, 0
1, 0.145635280279, 0.00280112044818, 0
1, 0.136564163955, 0.00280112044818, 1
1, 0.141801950606, 0.00280112044818, 0
1, 0.140530517097, 0.00280112044818, 0
1, 0.192691045881, 0.00280112044818, 0
1, 0.138378873001, 0.00280112044818, 0
1, 0.130714186195, 0.00280112044818, 0
1, 0.133204077205, 0.00280112044818, 0
1, 0.143082775873, 0.00280112044818, 0
1, 0.15778997892, 0.00280112044818, 0
1, 0.155536824074, 0.00280112044818, 0
0, 0, 0.0, 0
1, 0.149393489202, 0.00280112044818, 0
1, 0.155643234154, 0.00280112044818, 0
1, 0.212153327847, 0.00280112044818, 0
1, 0.126267666609, 0.00280112044818, 0
1, 0.145045194492, 0.00280112044818, 0
1, 0.159941821404, 0.00280112044818, 0
1, 0.150883700629, 0.00280112044818, 0
1, 0.184134364505, 0.00280112044818, 0
1, 0.156184661565, 0.00280112044818, 0
1, 0.149318506904, 0.00280112044818, 0
1, 0.151636658898, 0.00280112044818, 0
1, 0.136364635021, 0.00280112044818, 0
1, 0.180398127698, 0.00280112044818, 0
2, 4.76417796663, 0.0924369747899, 0
1, 0.125577815144, 0.00280112044818, 0
2, 0.285538130259, 0.00560224089636, 0
2, 0.276909598704, 0.00560224089636, 0
1, 0.15778997892, 0.00280112044818, 0
1, 0.125548011647, 0.00280112044818, 0
1, 0.191054576196, 0.00280112044818, 0
1, 0.133799120248, 0.00280112044818, 0
1, 0.153816379478, 0.00280112044818, 0
